"BuildHiGGS","BuildHiGGS","DefTheory","DefTheory","PoissonBracket","PoissonBracket","Velocity","Velocity","ToNewCanonical","ToNewCanonical"
0.,0.,0.,0.,0.,0.,0.,0.,3.858158369196642e9,0.005082
0.,0.,0.,0.,0.,0.,0.,0.,3.858158369206817e9,0.005192
0.,0.,0.,0.,0.,0.,0.,0.,3.85815836921719e9,0.005281
0.,0.,0.,0.,0.,0.,0.,0.,3.858158369227931e9,0.005186
0.,0.,0.,0.,0.,0.,0.,0.,3.85815836923848e9,0.005153
0.,0.,0.,0.,0.,0.,0.,0.,3.858158369249158e9,0.005253
0.,0.,0.,0.,0.,0.,0.,0.,3.858158369260143e9,0.005141
0.,0.,0.,0.,0.,0.,0.,0.,3.858158369270977e9,0.005256
0.,0.,0.,0.,0.,0.,0.,0.,3.858158369281786e9,0.005268
0.,0.,0.,0.,0.,0.,0.,0.,3.858158369292803e9,0.00536
0.,0.,0.,0.,0.,0.,0.,0.,3.858158369303937e9,0.005248
0.,0.,0.,0.,0.,0.,0.,0.,3.85815836931564e9,0.042969
0.,0.,0.,0.,0.,0.,0.,0.,3.85815836936604e9,0.135363
0.,0.,0.,0.,0.,0.,0.,0.,3.858158369508388e9,0.087189
0.,0.,0.,0.,0.,0.,0.,0.,3.858158369602982e9,0.086257
0.,0.,0.,0.,0.,0.,0.,0.,3.858158379853501e9,0.124532
0.,0.,0.,0.,0.,0.,0.,0.,3.858158379988148e9,0.121006
0.,0.,0.,0.,0.,0.,0.,0.,3.858158380119288e9,0.121927
0.,0.,0.,0.,0.,0.,0.,0.,3.858158380251595e9,0.119643
0.,0.,0.,0.,0.,0.,0.,0.,3.858158380381471e9,0.122125
0.,0.,0.,0.,0.,0.,0.,0.,3.858158380513765e9,0.121184
0.,0.,0.,0.,0.,0.,0.,0.,3.858158380645651e9,0.117623
0.,0.,0.,0.,0.,0.,0.,0.,3.858158380774132e9,0.120666
0.,0.,0.,0.,0.,0.,0.,0.,3.858158380905097e9,0.12165
0.,0.,0.,0.,0.,0.,0.,0.,3.85815838103802e9,0.119949
0.,0.,0.,0.,0.,0.,0.,0.,3.858158381169225e9,0.123078
0.,0.,0.,0.,0.,0.,0.,0.,3.858158381303309e9,0.122689
0.,0.,0.,0.,0.,0.,0.,0.,3.858158381436917e9,0.120171
0.,0.,0.,0.,0.,0.,0.,0.,3.858158381568135e9,0.12163
0.,0.,0.,0.,0.,0.,0.,0.,3.858158381700949e9,0.122501
0.,0.,0.,0.,0.,0.,0.,0.,3.858158381834402e9,0.120894
0.,0.,0.,0.,0.,0.,0.,0.,3.858158381966575e9,0.121337
0.,0.,0.,0.,0.,0.,0.,0.,3.858158382243631e9,0.121456
0.,0.,0.,0.,0.,0.,0.,0.,3.858158382376613e9,0.120723
0.,0.,0.,0.,3.858158368928656e9,13.720358,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383203461e9,0.00022
0.,0.,0.,0.,0.,0.,0.,0.,3.85815838321216e9,0.000268
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383220176e9,0.000203
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383228351e9,0.000226
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383236772e9,0.00021
0.,0.,0.,0.,0.,0.,0.,0.,3.85815838324509e9,0.000212
0.,0.,0.,0.,0.,0.,0.,0.,3.85815838325342e9,0.000223
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383262049e9,0.000213
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383270688e9,0.000225
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383279481e9,0.000219
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383288291e9,0.000242
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383297012e9,0.000218
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383306175e9,0.000214
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383315267e9,0.000223
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383324312e9,0.000221
0.,0.,0.,0.,0.,0.,0.,0.,3.85815838333324e9,0.00023
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383342511e9,0.000213
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383351812e9,0.000209
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383361231e9,0.000206
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383396514e9,0.000201
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383406085e9,0.000201
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383415445e9,0.00021
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383425107e9,0.0002
0.,0.,0.,0.,0.,0.,0.,0.,3.85815838343471e9,0.000201
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383444409e9,0.000224
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383454178e9,0.000206
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383464021e9,0.000229
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383474208e9,0.000215
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383484121e9,0.000215
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383494143e9,0.000217
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383504357e9,0.000223
0.,0.,0.,0.,0.,0.,0.,0.,3.85815838351468e9,0.000238
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383525233e9,0.000222
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383535783e9,0.000215
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383546324e9,0.000251
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383556907e9,0.000205
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383567663e9,0.000202
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383578502e9,0.000204
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383615453e9,0.000204
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383626477e9,0.000233
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383637378e9,0.000217
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383648221e9,0.000209
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383659342e9,0.000244
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383670636e9,0.000215
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383682062e9,0.000221
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383693613e9,0.000218
0.,0.,0.,0.,0.,0.,0.,0.,3.85815838370534e9,0.000236
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383716899e9,0.000221
0.,0.,0.,0.,0.,0.,0.,0.,3.8581583837285e9,0.000216
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383740296e9,0.000257
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383751995e9,0.000204
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383763602e9,0.000201
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383775324e9,0.00022
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383787153e9,0.000202
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383798991e9,0.000206
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383810952e9,0.0002
0.,0.,0.,0.,0.,0.,0.,0.,3.858158383823075e9,0.000199
