"BuildHiGGS","BuildHiGGS","DefTheory","DefTheory","PoissonBracket","PoissonBracket","Velocity","Velocity","ToNewCanonical","ToNewCanonical"
0.,0.,0.,0.,0.,0.,0.,0.,3.858158367855036e9,0.000202
0.,0.,0.,0.,0.,0.,0.,0.,3.858158367866385e9,0.000223
0.,0.,0.,0.,0.,0.,0.,0.,3.858158367877515e9,0.000204
0.,0.,0.,0.,0.,0.,0.,0.,3.858158367888645e9,0.0002
0.,0.,0.,0.,0.,0.,0.,0.,3.858158367899956e9,0.000201
0.,0.,0.,0.,0.,0.,0.,0.,3.858158367911506e9,0.000205
0.,0.,0.,0.,0.,0.,0.,0.,3.858158367923065e9,0.000204
0.,0.,0.,0.,0.,0.,0.,0.,3.858158367934688e9,0.000207
0.,0.,0.,0.,0.,0.,0.,0.,3.858158367946863e9,0.000219
0.,0.,0.,0.,0.,0.,0.,0.,3.858158367959109e9,0.000218
0.,0.,0.,0.,0.,0.,0.,0.,3.858158367971783e9,0.000215
0.,0.,0.,0.,0.,0.,0.,0.,3.858158367984458e9,0.000226
